date,home,away,odds_w,odds_d,odds_l
150509,Dortmund,Hertha,1.29,5.5,11
150509,Leicester,Southampton,2.6,3.4,2.9
150509,Newcastle,West Brom,2.55,3.3,3
150509,Stoke,Tottenham,2.9,3.4,2.6
150509,Ath Bilbao,La Coruna,1.57,3.8,6.5
150509,Barcelona,Sociedad,1.05,15,34
150509,Granada,Cordoba,1.44,4.5,7.5
150509,Real Madrid,Valencia,1.4,4.75,8
150509,Hull,Burnley,1.95,3.5,4.5
150510,Parma,Napoli,9,5.25,1.33
150510,Udinese,Sampdoria,2.6,3.2,2.75
150510,Cesena,Sassuolo,2.55,3.4,2.75
150510,Palermo,Atalanta,2.15,3.4,3.5
150510,Lazio,Inter,1.8,3.75,4.33
150510,Almeria,Malaga,2.63,3.2,2.8
150510,Paderborn,Wolfsburg,4.75,4.2,1.67
150510,Man City,QPR,1.22,7.5,13
150510,FC Koln,Schalke 04,2.75,3.3,2.6
150510,Celta,Sevilla,2.75,3.5,2.5
150510,Villarreal,Elche,1.36,5,8.5
150510,Levante,Ath Madrid,7.5,3.8,1.53
150510,Chelsea,Liverpool,2.1,3.5,3.8
150510,Empoli,Fiorentina,2.63,3.3,2.63
150510,Chievo,Verona,2.25,3.3,3.3
150511,Vallecano,Getafe,1.95,3.5,4
150511,Genoa,Torino,2.4,3.3,3
150511,Arsenal,Swansea,1.3,6,11
150516,Tottenham,Hull,1.8,3.8,4.75
150516,Sampdoria,Lazio,3.25,3.25,2.25
150516,Sunderland,Leicester,2.8,3.3,2.75
150516,Southampton,Aston Villa,1.75,3.8,5.25
150516,QPR,Newcastle,3.1,3.5,2.4
150516,Liverpool,Crystal Palace,1.45,4.75,8
150516,Burnley,Stoke,2.7,3.3,2.88
150516,Augsburg,Hannover,2.3,3.4,3.1
150516,Inter,Juventus,2.25,3.3,3.3
150516,Freiburg,Bayern Munich,7,4.2,1.5
150516,Leverkusen,Hoffenheim,1.4,5,7.5
150516,Mainz,FC Koln,2.1,3.4,3.6
150516,Stuttgart,Hamburg,1.75,3.8,4.75
150516,Werder Bremen,M'gladbach,4.33,4,1.75
150516,Wolfsburg,Dortmund,2.63,3.5,2.6
150516,West Ham,Everton,2.9,3.4,2.6
150516,Hertha,Ein Frankfurt,2,3.5,3.75
150516,Schalke 04,Paderborn,1.62,4.2,5.25
150517,Man United,Arsenal,2.45,3.5,3
150517,Swansea,Man City,4.75,4.2,1.75
150517,Sassuolo,Milan,3.25,3.4,2.2
150517,Cagliari,Palermo,2.05,3.6,3.5
150517,Ath Madrid,Barcelona,4.75,3.6,1.75
150517,Cordoba,Vallecano,4.33,3.75,1.75
150517,Elche,Ath Bilbao,3.5,3.3,2.1
150517,Espanol,Real Madrid,6.5,4.33,1.5
150517,Getafe,Eibar,2.2,3.2,3.5
150517,La Coruna,Levante,1.75,3.6,4.75
150517,Sevilla,Almeria,1.25,6,12
150517,Sociedad,Granada,2.15,3.3,3.5
150517,Atalanta,Genoa,2.55,3.3,2.8
150517,Valencia,Celta,1.62,4.2,5.25
150517,Verona,Empoli,2.6,3.3,2.75
150517,Torino,Chievo,1.7,3.6,5.5
150517,Roma,Udinese,1.3,5.5,10
150517,Villarreal,Malaga,1.85,3.6,4.33
150518,Napoli,Cesena,1.18,7,17
150518,Fiorentina,Parma,1.22,6.5,13
150518,West Brom,Chelsea,4.1,3.5,2
150520,Arsenal,Sunderland,1.3,6,11
150523,Bayern Munich,Mainz,1.2,7,13
150523,Dortmund,Werder Bremen,1.29,5.75,10
150523,Ein Frankfurt,Leverkusen,4.5,4.33,1.67
150523,FC Koln,Wolfsburg,3.8,3.8,1.91
150523,Eibar,Cordoba,1.33,5,9.5
150523,Hannover,Freiburg,1.95,3.6,3.8
150523,Malaga,Sevilla,3.3,3.75,2.1
150523,Levante,Elche,1.95,3.5,4
150523,Granada,Ath Madrid,4.33,2.5,2.3
150523,Hamburg,Schalke 04,2.4,3.6,2.8
150523,Celta,Espanol,1.7,4,4.75
150523,Barcelona,La Coruna,1.25,6,11
150523,Ath Bilbao,Villarreal,1.67,4,5
150523,Almeria,Valencia,4.75,4.2,1.67
150523,Paderborn,Stuttgart,3.4,3.8,2.05
150523,M'gladbach,Augsburg,1.55,4.5,5.5
150523,Hoffenheim,Hertha,1.91,3.75,3.9
150523,Real Madrid,Getafe,1.13,9,21
150523,Juventus,Napoli,3,3.3,2.4
150523,Genoa,Inter,2.55,3.5,2.7
150523,Vallecano,Sociedad,1.85,3.8,4
150524,Everton,Tottenham,2.4,3.6,3
150524,Stoke,Liverpool,3.5,3.6,2.15
150524,Hull,Man United,3.2,3.75,2.25
150524,Udinese,Sassuolo,2.05,3.5,3.6
150524,Parma,Verona,2.63,3.5,2.63
150524,Palermo,Fiorentina,3.4,3.5,2.15
150524,Newcastle,West Ham,1.83,4,4.33
150524,Empoli,Sampdoria,2.4,3.4,2.9
150524,Milan,Torino,2.5,3.3,2.88
150524,Cesena,Cagliari,2.55,3.5,2.7
150524,Man City,Southampton,1.57,4.5,6
150524,Leicester,QPR,1.6,4.33,6
150524,Arsenal,West Brom,1.4,5.25,8.5
150524,Aston Villa,Burnley,2.1,3.6,3.75
150524,Chelsea,Sunderland,1.36,5.25,9.5
150524,Crystal Palace,Swansea,2.25,3.6,3.3
150524,Chievo,Atalanta,2.1,3.4,3.5
150525,Lazio,Roma,2.4,3.3,3
150530,Atalanta,Milan,2.75,3.5,2.5
150530,Verona,Juventus,5,3.75,1.7
150531,Torino,Cesena,1.36,5,8.5
150531,Sassuolo,Genoa,2.9,3.5,2.4
150531,Sampdoria,Parma,1.36,5.25,8
150531,Roma,Palermo,1.4,5,7.5
150531,Napoli,Lazio,2.1,3.5,3.5
150531,Cagliari,Udinese,2.25,3.5,3.1
150531,Inter,Empoli,1.53,4.33,6
150531,Fiorentina,Chievo,1.4,5,7.5
150808,Chelsea,Swansea,1.36,5,11
150808,Bournemouth,Aston Villa,2,3.6,4
150808,Everton,Watford,1.7,3.9,5.5
150808,Leicester,Sunderland,1.95,3.5,4.33
150808,Man United,Tottenham,1.65,4,6
150808,Norwich,Crystal Palace,2.55,3.3,3
150809,Arsenal,West Ham,1.29,6,12
150809,Newcastle,Southampton,2.88,3.3,2.7
150809,Stoke,Liverpool,3.4,3.4,2.3
150810,West Brom,Man City,5.75,4,1.67
150814,Aston Villa,Man United,5.5,3.8,1.73
150814,Bayern Munich,Hamburg,1.08,11,29
150815,Leverkusen,Hoffenheim,1.5,4.33,6.5
150815,Dortmund,M'gladbach,1.73,3.75,5
150815,Darmstadt,Hannover,2.5,3.3,2.9
150815,Augsburg,Hertha,2,3.4,3.9
150815,Watford,West Brom,2.3,3.4,3.4
150815,Werder Bremen,Schalke 04,3,3.4,2.38
150815,West Ham,Leicester,2.25,3.5,3.4
150815,Southampton,Everton,1.95,3.6,4.33
150815,Tottenham,Stoke,1.8,3.75,5
150815,Swansea,Newcastle,1.95,3.6,4.33
150815,Sunderland,Norwich,2.5,3.3,3.1
150815,Mainz,Ingolstadt,2.05,3.4,3.75
150816,Wolfsburg,Ein Frankfurt,1.44,4.75,7
150816,Crystal Palace,Arsenal,5.25,3.9,1.73
150816,Man City,Chelsea,2.1,3.5,3.75
150816,Stuttgart,FC Koln,2.05,3.3,3.8
150817,Liverpool,Bournemouth,1.45,4.75,8
150821,Malaga,Sevilla,3.4,3.4,2.15
150821,Hertha,Werder Bremen,2.05,3.5,3.6
150822,Verona,Roma,5.5,3.75,1.67
150822,Espanol,Getafe,1.91,3.4,4.33
150822,La Coruna,Sociedad,2.5,3.2,3
150822,Vallecano,Valencia,3.6,3.5,2.05
150822,Ein Frankfurt,Augsburg,2.25,3.4,3.25
150822,FC Koln,Wolfsburg,4.2,3.8,1.83
150822,Hamburg,Stuttgart,2.88,3.5,2.4
150822,Hannover,Leverkusen,4.2,3.75,1.83
150822,Hoffenheim,Bayern Munich,9.5,6,1.25
150822,Crystal Palace,Aston Villa,1.85,3.6,4.75
150822,Leicester,Tottenham,2.63,3.6,2.75
150822,Man United,Newcastle,1.36,5.25,10
150822,Norwich,Stoke,2.3,3.3,3.5
150822,Sunderland,Swansea,4,3.4,2.1
150822,West Ham,Bournemouth,2.38,3.4,3.2
150822,Schalke 04,Darmstadt,1.44,4.5,7.5
150822,Lazio,Bologna,1.5,4.2,7
150822,Ath Madrid,Las Palmas,1.2,6.5,15
150823,Ingolstadt,Dortmund,7,4.5,1.45
150823,M'gladbach,Mainz,1.67,4,5
150823,Sp Gijon,Real Madrid,13,6.5,1.22
150823,Watford,Southampton,2.8,3.3,2.75
150823,Empoli,Chievo,2.15,3.25,3.6
150823,Fiorentina,Milan,2.15,3.4,3.5
150823,Frosinone,Torino,3.5,3.25,2.2
150823,Inter,Atalanta,1.45,4.33,7.5
150823,Juventus,Udinese,1.29,5.5,11
150823,Palermo,Genoa,2.2,3.4,3.3
150823,Everton,Man City,5,4,1.73
150823,Sassuolo,Napoli,4.33,3.75,1.8
150823,Ath Bilbao,Barcelona,6.5,4.33,1.5
150823,Sampdoria,Carpi,1.8,3.5,4.75
150823,Levante,Celta,3.6,3.3,2.15
150823,West Brom,Chelsea,6.5,4,1.62
150823,Betis,Villarreal,2.8,3.25,2.6
150824,Granada,Eibar,1.91,3.3,4.5
150824,Arsenal,Liverpool,1.75,4,5
150828,Villarreal,Espanol,1.57,3.8,6.5
150828,Wolfsburg,Schalke 04,2,3.8,3.5
150829,Barcelona,Malaga,1.1,10,26
150829,Celta,Vallecano,1.53,4.33,6
150829,Real Madrid,Betis,1.1,10,26
150829,Sociedad,Sp Gijon,1.85,3.5,4.5
150829,Augsburg,Ingolstadt,2,3.4,3.8
150829,Bayern Munich,Leverkusen,1.33,5.25,9
150829,Darmstadt,Hoffenheim,3,3.3,2.4
150829,FC Koln,Hamburg,1.83,3.5,4.5
150829,Stuttgart,Ein Frankfurt,1.95,3.6,3.8
150829,Mainz,Hannover,2,3.5,3.8
150829,Liverpool,West Ham,1.36,5.5,9
150829,Milan,Empoli,1.5,4.2,7
150829,Tottenham,Everton,2,3.5,4.2
150829,Stoke,West Brom,1.95,3.4,4.5
150829,Newcastle,Arsenal,6,4.2,1.62
150829,Man City,Watford,1.2,8,15
150829,Aston Villa,Sunderland,1.91,3.5,4.75
150829,Bournemouth,Leicester,2.2,3.6,3.4
150829,Chelsea,Crystal Palace,1.36,5,11
150829,Bologna,Sassuolo,2.25,3.3,3.3
150830,Carpi,Inter,4.5,3.5,1.85
150830,Chievo,Lazio,3.4,3.3,2.2
150830,Genoa,Verona,2,3.5,3.8
150830,Napoli,Sampdoria,1.44,4.5,7.5
150830,Valencia,La Coruna,1.44,4.33,8
150830,Torino,Fiorentina,2.5,3.2,3
150830,Udinese,Palermo,2.15,3.3,3.6
150830,Southampton,Norwich,2.05,3.5,4
150830,Swansea,Man United,3.6,3.3,2.25
150830,Roma,Juventus,2.6,3.2,2.8
150830,Eibar,Ath Bilbao,4,3.1,2.1
150830,Atalanta,Frosinone,1.75,3.5,5.25
150830,Las Palmas,Levante,1.91,3.3,4.5
150830,Sevilla,Ath Madrid,2.8,3.2,2.63
150830,Werder Bremen,M'gladbach,3.2,3.4,2.25
150830,Dortmund,Hertha,1.2,6.5,17
150830,Getafe,Granada,2.05,3.2,4
150911,M'gladbach,Hamburg,1.67,4,5
150911,Levante,Sevilla,4.75,3.75,1.75
150912,Everton,Chelsea,4,3.6,2
150912,Crystal Palace,Man City,5.5,4.2,1.67
150912,Arsenal,Stoke,1.29,6,12
150912,Ath Madrid,Barcelona,3.3,3.2,2.3
150912,Betis,Sociedad,2.3,3.3,3.2
150912,Leverkusen,Darmstadt,1.25,6,13
150912,Ingolstadt,Wolfsburg,4,3.6,1.91
150912,Espanol,Real Madrid,10,5,1.33
150912,Sp Gijon,Valencia,3.4,3.2,2.25
150912,Juventus,Chievo,1.4,4.5,9
150912,Man United,Liverpool,2,3.4,4.33
150912,Frosinone,Roma,9.5,4.75,1.36
150912,Fiorentina,Genoa,1.67,3.75,5.5
150912,Bayern Munich,Augsburg,1.13,9.5,19
150912,Ein Frankfurt,FC Koln,2.3,3.3,3.2
150912,Hannover,Dortmund,7.5,4.5,1.44
150912,West Brom,Southampton,3.2,3.2,2.5
150912,Hertha,Stuttgart,2.5,3.4,2.8
150912,Watford,Swansea,2.75,3.4,2.75
150912,Norwich,Bournemouth,2.4,3.4,3.2
150913,Sassuolo,Atalanta,2.2,3.3,3.4
150913,Verona,Torino,3.2,3.3,2.3
150913,Leicester,Aston Villa,1.91,3.75,4.33
150913,Empoli,Napoli,5,3.6,1.75
150913,Lazio,Udinese,1.62,3.75,6
150913,Ath Bilbao,Getafe,1.57,3.75,7
150913,Celta,Las Palmas,1.5,4.2,7
150913,Granada,Villarreal,3.5,3.1,2.25
150913,Malaga,Eibar,1.75,3.5,5.25
150913,Schalke 04,Mainz,1.85,3.75,4.2
150913,Hoffenheim,Werder Bremen,1.95,3.75,3.75
150913,Palermo,Carpi,1.53,4,7
150913,Sunderland,Tottenham,4.33,3.6,1.95
150913,Inter,Milan,2.2,3.3,3.4
150914,Vallecano,La Coruna,2.1,3.5,3.5
150914,Sampdoria,Bologna,1.83,3.6,4.5
150914,West Ham,Newcastle,2.25,3.5,3.4
150918,Getafe,Malaga,2.6,3.1,2.9
150918,Mainz,Hoffenheim,2.15,3.5,3.3
150919,Darmstadt,Bayern Munich,19,7,1.17
150919,FC Koln,M'gladbach,2.4,3.3,3
150919,Hamburg,Ein Frankfurt,2.5,3.5,2.75
150919,Werder Bremen,Ingolstadt,2.05,3.5,3.6
150919,Wolfsburg,Hertha,1.5,4.33,6.5
150919,Udinese,Empoli,2.25,3.3,3.3
150919,Aston Villa,West Brom,2.3,3.25,3.5
150919,Eibar,Ath Madrid,7,3.75,1.57
150919,Valencia,Betis,1.5,4.33,6.5
150919,Milan,Palermo,1.73,3.75,5
150919,Sociedad,Espanol,2,3.4,4
150919,Swansea,Everton,2.3,3.4,3.4
150919,Real Madrid,Granada,1.06,15,26
150919,Newcastle,Watford,2.5,3.3,3.1
150919,Man City,West Ham,1.29,6.5,11
150919,Chelsea,Arsenal,2.45,3.5,3
150919,Bournemouth,Sunderland,1.7,4,5.5
150919,Stoke,Leicester,2.5,3.4,3
150920,Napoli,Lazio,1.91,3.6,4
150920,Chievo,Inter,3.75,3.3,2.1
150920,Carpi,Fiorentina,4.33,3.4,1.91
150920,Bologna,Frosinone,1.95,3.4,4
150920,Atalanta,Verona,2,3.5,3.75
150920,Roma,Sassuolo,1.4,4.5,8.5
150920,La Coruna,Sp Gijon,2.05,3.1,4.2
150920,Las Palmas,Vallecano,1.91,3.5,4
150920,Villarreal,Ath Bilbao,2,3.5,3.75
150920,Tottenham,Crystal Palace,2,3.6,4
150920,Southampton,Man United,3.1,3.3,2.5
150920,Liverpool,Norwich,1.67,4,5.75
150920,Barcelona,Levante,1.06,12,29
150920,Torino,Sampdoria,1.83,3.6,4.33
150920,Sevilla,Celta,1.8,3.75,4.33
150920,Genoa,Juventus,4.5,3.5,1.83
150920,Stuttgart,Schalke 04,2.63,3.5,2.6
150920,Dortmund,Leverkusen,1.73,4,4.5
150920,Augsburg,Hannover,2,3.5,3.75
150922,Ath Madrid,Getafe,1.25,5.5,15
150922,Espanol,Valencia,3.25,3.25,2.3
150922,Granada,Sociedad,2.4,3.1,3.2
150922,Hertha,FC Koln,2.38,3.25,3.1
150922,Udinese,Milan,3.3,3.3,2.25
150922,Darmstadt,Werder Bremen,2.63,3.25,2.8
150922,Bayern Munich,Wolfsburg,1.25,6,12
150922,Ingolstadt,Hamburg,2.3,3.3,3.25
150923,Leverkusen,Mainz,1.53,4.33,6
150923,Sampdoria,Roma,4.5,3.6,1.83
150923,Schalke 04,Ein Frankfurt,1.83,3.8,4.2
150923,Palermo,Sassuolo,2.15,3.4,3.4
150923,Lazio,Genoa,1.75,3.75,4.75
150923,Juventus,Frosinone,1.17,7,19
150923,Inter,Verona,1.33,5,10
150923,Fiorentina,Bologna,1.5,4,7.5
150923,M'gladbach,Augsburg,2.15,3.4,3.4
150923,Hoffenheim,Dortmund,7,4.75,1.44
150923,Hannover,Stuttgart,2.88,3.5,2.4
150923,Carpi,Napoli,6.5,4,1.55
150923,Ath Bilbao,Real Madrid,5.25,4.2,1.62
150923,Celta,Barcelona,6.5,4.5,1.5
150923,Las Palmas,Sevilla,3.3,3.4,2.2
150923,Levante,Eibar,2.38,3.1,3.25
150923,Malaga,Villarreal,2.63,3.3,2.75
150923,Chievo,Torino,2.8,3.25,2.6
150923,Vallecano,Sp Gijon,2.25,3.4,3.2
150924,Betis,La Coruna,2.25,3.3,3.3
150924,Empoli,Atalanta,2.15,3.3,3.5
150925,Valencia,Granada,1.45,4.5,7.5
150925,FC Koln,Ingolstadt,2.05,3.3,3.8
150926,Leicester,Arsenal,4.5,4,1.8
150926,Barcelona,Las Palmas,1.08,11,26
150926,Tottenham,Man City,4.2,3.8,1.91
150926,Villarreal,Ath Madrid,2.9,3.1,2.6
150926,Sevilla,Vallecano,1.44,4.75,7
150926,Real Madrid,Malaga,1.11,10,21
150926,Eibar,Celta,3.75,3.4,2.05
150926,Roma,Carpi,1.25,6,12
150926,Napoli,Juventus,2.2,3.3,3.4
150926,Stoke,Bournemouth,2.55,3.3,3
150926,Hamburg,Schalke 04,2.88,3.5,2.4
150926,Southampton,Swansea,2.05,3.4,4.2
150926,Newcastle,Chelsea,6,4.2,1.62
150926,Man United,Sunderland,1.2,7.5,16
150926,Liverpool,Aston Villa,1.53,4.33,7
150926,West Ham,Norwich,2.25,3.5,3.4
150926,Augsburg,Hoffenheim,2.25,3.5,3.1
150926,Werder Bremen,Leverkusen,3.8,3.6,1.95
150926,Mainz,Bayern Munich,12,6,1.25
150926,Stuttgart,M'gladbach,2.1,3.5,3.4
150926,Wolfsburg,Hannover,1.4,4.75,8
150927,Sp Gijon,Betis,2.3,3.2,3.3
150927,Sociedad,Ath Bilbao,2.4,3.2,3
150927,La Coruna,Espanol,2.1,3.3,3.75
150927,Watford,Crystal Palace,2.5,3.3,3.1
150927,Getafe,Levante,1.95,3.3,4.2
150927,Verona,Lazio,3.75,3.4,2.05
150927,Sassuolo,Chievo,2.2,3.2,3.5
150927,Torino,Palermo,1.75,3.6,5
150927,Ein Frankfurt,Hertha,1.95,3.5,4
150927,Genoa,Milan,3.3,3.2,2.3
150927,Inter,Fiorentina,1.8,3.6,4.5
150927,Bologna,Udinese,2.4,3.1,3.2
150927,Dortmund,Darmstadt,1.14,8.5,17
150928,West Brom,Everton,3.1,3.3,2.5
150928,Frosinone,Empoli,3,3.3,2.4
150928,Atalanta,Sampdoria,2.1,3.4,3.6
151002,Darmstadt,Mainz,3.1,3.25,2.4
151002,Celta,Getafe,1.44,4.5,7.5
151003,Hoffenheim,Stuttgart,2.45,3.75,2.65
151003,Hertha,Hamburg,2.2,3.2,3.5
151003,Aston Villa,Stoke,2.5,3.3,3.1
151003,M'gladbach,Wolfsburg,2.6,3.4,2.7
151003,Chelsea,Southampton,1.83,3.7,4.8
151003,Crystal Palace,West Brom,1.83,3.6,5
151003,Man City,Newcastle,1.25,7,13
151003,Hannover,Werder Bremen,2.6,3.4,2.7
151003,Norwich,Leicester,2.3,3.5,3.3
151003,Sunderland,West Ham,3.2,3.4,2.4
151003,Ingolstadt,Ein Frankfurt,2.5,3.25,2.9
151003,Bournemouth,Watford,2.1,3.5,3.8
151003,Espanol,Sp Gijon,2,3.3,4
151003,Granada,La Coruna,2.6,3.2,2.8
151003,Las Palmas,Eibar,2.1,3.3,3.75
151003,Malaga,Sociedad,2.38,3.1,3.3
151003,Sevilla,Barcelona,4,3.6,1.91
151003,Carpi,Torino,3.5,3.2,2.2
151003,Chievo,Verona,2.1,3.3,3.75
151004,Swansea,Tottenham,2.75,3.25,2.8
151004,Everton,Liverpool,2.7,3.4,2.8
151004,Arsenal,Man United,2,3.8,3.8
151004,Udinese,Genoa,2.5,3.1,3.1
151004,Palermo,Roma,4,3.5,1.95
151004,Milan,Napoli,3,3.4,2.38
151004,Lazio,Frosinone,1.29,5.5,11
151004,Sampdoria,Inter,4,3.5,1.95
151004,Bayern Munich,Dortmund,1.5,4.33,6.5
151004,Leverkusen,Augsburg,1.4,4.75,8
151004,Ath Madrid,Real Madrid,3.2,3.3,2.3
151004,Levante,Villarreal,4.33,3.4,1.91
151004,Vallecano,Betis,2.2,3.5,3.2
151004,Ath Bilbao,Valencia,2.3,3.3,3.2
151004,Fiorentina,Atalanta,1.67,3.6,5.75
151004,Empoli,Sassuolo,2.4,3.2,3.1
151004,Juventus,Bologna,1.22,6,16
151004,Schalke 04,FC Koln,1.73,3.8,4.8
151016,Mainz,Dortmund,5.75,4.75,1.5
151017,Roma,Empoli,1.4,4.75,8
151017,Chelsea,Aston Villa,1.33,5.75,10
151017,Crystal Palace,West Ham,2,3.6,4
151017,Everton,Man United,3.25,3.4,2.38
151017,Man City,Bournemouth,1.33,5.75,10
151017,Southampton,Leicester,1.75,4,5
151017,Tottenham,Liverpool,2.5,3.5,3
151017,Watford,Arsenal,6,4.2,1.62
151017,West Brom,Sunderland,2.05,3.4,4.2
151017,Torino,Milan,2.35,3.2,3.2
151017,Barcelona,Vallecano,1.14,9,15
151017,Hamburg,Leverkusen,4.75,3.5,1.8
151017,Valencia,Malaga,1.62,3.75,6
151017,Real Madrid,Levante,1.08,12,23
151017,Schalke 04,Hertha,1.75,3.75,4.75
151017,Werder Bremen,Bayern Munich,17,7,1.18
151017,Wolfsburg,Hoffenheim,1.62,4.33,5
151017,Ein Frankfurt,M'gladbach,2.45,3.4,2.88
151017,Augsburg,Darmstadt,1.8,3.5,4.75
151017,Eibar,Sevilla,3.6,3.4,2.1
151017,Betis,Espanol,2,3.3,4
151018,Atalanta,Carpi,1.75,3.6,5
151018,Frosinone,Sampdoria,3.1,3.2,2.4
151018,Stuttgart,Ingolstadt,1.8,3.75,4.33
151018,FC Koln,Hannover,1.95,3.5,4
151018,Genoa,Chievo,2.05,3.3,3.8
151018,Inter,Juventus,2.63,3.2,2.8
151018,Newcastle,Norwich,2.6,3.4,2.88
151018,Napoli,Fiorentina,1.73,3.75,5
151018,Bologna,Palermo,2.5,3.2,3
151018,Verona,Udinese,2.3,3.3,3.2
151018,Sassuolo,Lazio,3,3.2,2.45
151018,Sociedad,Ath Madrid,4,3.2,2.05
151018,La Coruna,Ath Bilbao,2.7,3.1,2.8
151018,Getafe,Las Palmas,2.15,3.2,3.6
151018,Villarreal,Celta,2,3.5,3.75
151019,Sp Gijon,Granada,2,3.2,4.2
151019,Swansea,Stoke,2.05,3.4,4.2
151023,Vallecano,Espanol,2.2,3.4,3.2
151023,Hoffenheim,Hamburg,2.1,3.6,3.4
151024,Palermo,Inter,4,3.3,2
151024,Bayern Munich,FC Koln,1.1,9,29
151024,Darmstadt,Wolfsburg,4.75,3.75,1.75
151024,Hannover,Ein Frankfurt,2.5,3.4,2.8
151024,Mainz,Werder Bremen,2.05,3.5,3.6
151024,Empoli,Genoa,2.4,3.2,3.1
151024,Arsenal,Everton,1.44,4.75,8
151024,Aston Villa,Swansea,3,3.3,2.6
151024,Leicester,Crystal Palace,2.2,3.6,3.4
151024,Norwich,West Brom,2,3.5,4.2
151024,Stoke,Watford,2.1,3.3,4
151024,West Ham,Chelsea,4,3.8,1.95
151024,Leverkusen,Stuttgart,1.57,4.33,5.5
151024,Carpi,Bologna,2.1,3.2,3.8
151024,Ingolstadt,Hertha,2.4,3.2,3.1
151024,Celta,Real Madrid,3.8,3.8,1.91
151024,Granada,Betis,2.3,3.25,3.25
151024,Malaga,La Coruna,2.25,3.25,3.4
151024,Sevilla,Getafe,1.44,4.33,8
151025,Levante,Sociedad,2.63,3.2,2.8
151025,Sunderland,Newcastle,2.6,3.4,2.9
151025,Man United,Man City,2.6,3.5,2.8
151025,M'gladbach,Schalke 04,2.15,3.5,3.3
151025,Dortmund,Augsburg,1.2,7,13
151025,Liverpool,Southampton,2.05,3.6,3.8
151025,Bournemouth,Tottenham,3.4,3.5,2.25
151025,Ath Madrid,Valencia,1.57,3.8,6.5
151025,Las Palmas,Villarreal,3.5,3.25,2.2
151025,Barcelona,Eibar,1.11,10,19
151025,Udinese,Frosinone,1.67,3.75,5.5
151025,Chievo,Napoli,4.5,3.6,1.83
151025,Fiorentina,Roma,2.5,3.4,2.8
151025,Juventus,Atalanta,1.33,5,10
151025,Lazio,Torino,1.91,3.5,4.2
151025,Milan,Sassuolo,1.75,3.6,5
151025,Sampdoria,Verona,2,3.3,4
151026,Ath Bilbao,Sp Gijon,1.53,4,7
151027,Bologna,Inter,5,3.5,1.75
151028,Napoli,Palermo,1.29,5.5,10
151028,Roma,Udinese,1.4,4.33,8
151028,Frosinone,Carpi,2.2,3.4,3.2
151028,Verona,Fiorentina,4.2,3.5,1.85
151028,Torino,Genoa,2,3.3,3.75
151028,Milan,Chievo,1.67,3.6,5.5
151028,Sassuolo,Juventus,4.75,3.6,1.75
151028,Atalanta,Lazio,2.9,3.3,2.38
151029,Sampdoria,Empoli,2.2,3.25,3.3
151030,La Coruna,Ath Madrid,5.5,3.4,1.7
151030,Ein Frankfurt,Bayern Munich,15,8,1.17
151031,Wolfsburg,Leverkusen,2.63,3.4,2.7
151031,Watford,West Ham,2.6,3.4,2.9
151031,West Brom,Leicester,2.9,3.4,2.6
151031,Werder Bremen,Dortmund,7.5,5,1.4
151031,Swansea,Arsenal,5,4,1.75
151031,Hertha,M'gladbach,3,3.3,2.4
151031,Man City,Norwich,1.29,6,12
151031,Crystal Palace,Man United,3.8,3.5,2.1
151031,Chelsea,Liverpool,2.1,3.5,3.75
151031,Villarreal,Sevilla,2.25,3.4,3.25
151031,Inter,Roma,2.9,3.3,2.5
151031,Schalke 04,Ingolstadt,1.8,3.5,4.75
151031,Juventus,Torino,1.57,3.8,6.5
151031,Sociedad,Celta,2.7,3.2,2.75
151031,Real Madrid,Las Palmas,1.09,11,23
151031,Newcastle,Stoke,2.4,3.4,3.2
151031,Augsburg,Mainz,2.3,3.4,3.1
151031,FC Koln,Hoffenheim,2.05,3.5,3.4
151031,Valencia,Levante,1.44,4.5,7.5
151031,Getafe,Barcelona,10,5.75,1.29
151101,Southampton,Bournemouth,1.55,4.33,6.5
151101,Everton,Sunderland,1.5,4.5,7.5
151101,Sp Gijon,Malaga,2.38,3.2,3.2
151101,Lazio,Milan,2,3.3,4
151101,Espanol,Granada,2,3.3,4
151101,Eibar,Vallecano,2.2,3.4,3.3
151101,Betis,Ath Bilbao,3.25,3.25,2.3
151101,Stuttgart,Darmstadt,1.67,4,5
151101,Bologna,Atalanta,2.9,3.1,2.6
151101,Carpi,Verona,2.3,3.25,3.25
151101,Fiorentina,Frosinone,1.22,6,15
151101,Genoa,Napoli,4.5,3.6,1.83
151101,Udinese,Sassuolo,2.25,3.3,3.3
151101,Hamburg,Hannover,2,3.3,4
151102,Palermo,Empoli,2.25,3.2,3.4
151102,Tottenham,Aston Villa,1.44,4.75,8
151102,Chievo,Sampdoria,2.05,3.3,3.8
151106,Hannover,Hertha,2.63,3.3,2.7
151106,Las Palmas,Sociedad,2.75,3.1,2.75
151107,Norwich,Swansea,2.45,3.4,3.1
151107,Milan,Atalanta,1.67,3.75,5.5
151107,Verona,Bologna,2.2,3.3,3.4
151107,Sunderland,Southampton,4.75,3.8,1.8
151107,Stoke,Chelsea,3.8,3.6,2.05
151107,Bournemouth,Newcastle,2.25,3.5,3.4
151107,Leicester,Watford,1.85,3.8,4.5
151107,Man United,West Brom,1.33,5.25,12
151107,Hoffenheim,Ein Frankfurt,2.1,3.6,3.4
151107,Darmstadt,Hamburg,2.75,3,2.8
151107,Celta,Valencia,1.85,3.75,4.2
